pdb_id	smiles	PDBbind_pKd	BindingDB_pKd	delta_pKd	fold_diff	conflict	PDBbind_type	BindingDB_type
6BAW	COC(=O)c1c(O)cc(O)c(C(=O)OC)c1CCc1nccn1Cc1ccccc1	5.38	4.886056647693163	-0.49394335230683684	3.118482794725338	False	Kd	Ki
6NZH	CNC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1ccccc1S(C)(=O)=O	8.8	8.795880017344075	-0.004119982655925725	1.0095317511683113	False	IC50	IC50
2Z7H	CN(CCCCc1ccccc1)CCC(O)(P(=O)(O)O)P(=O)(O)O	6.94	7.337242168318426	0.3972421683184253	2.495986133688872	False	Ki	Ki
4BCN	CNc1nc(C)c(-c2nc(Nc3cccc(O)c3)ncc2C#N)s1	7.92	7.958607314841775	0.03860731484177471	1.092967667834011	False	Ki	Ki
5AEP	Cc1ccc(Cl)cc1-n1cc(-c2ncnn3cccc23)cc1C(N)=O	7.17	7.167491087293763	-0.0025089127062365435	1.0057937039543816	False	IC50	IC50
6DQA	Nc1cccc(C(OCCN2CCCCC2)c2cc3nccc(C(=O)O)c3s2)c1	6.44	4.0	-2.4400000000000004	275.4228703338169	True	IC50	IC50
2VWZ	CS(=O)(=O)Nc1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1	6.1	6.100179497572904	0.00017949757290391943	1.000413393859297	False	IC50	IC50
4KYK	COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	4.74	7.036212172654444	2.296212172654444	197.79357158804143	True	Ki	Kd
5JAT	Cc1ccccc1-c1cc(Nc2nc(CCCO)cs2)ccc1C	6.64	5.1487416512809245	-1.4912583487190751	30.992624089051773	True	IC50	IC50
3GY3	N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1	5.63	4.301029995663981	-1.3289700043360186	21.328975940079626	True	Kd	Kd
6PS4	Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2	9.89	8.200659450546418	-1.6893405494535827	48.90356834760769	True	Ki	Kd
4DET	O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	5.68	5.169989064063882	-0.5100109359361173	3.236018054193354	False	Kd	Kd
6NZF	CNC(=O)c1cnc(Nc2ccc(F)cn2)cc1Nc1ccccc1S(C)(=O)=O	9.04	7.200659450546418	-1.8393405494535813	69.0781263570206	True	IC50	IC50
4HVS	FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)cc1	7.8	7.552841968657781	-0.24715803134221925	1.7666805645445411	False	IC50	IC50
4YBJ	Cc1nc(Nc2ncc(C(=O)Nc3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)s2)cc(N2CCN(CCO)CC2)n1	9.28	9.275724130399212	-0.0042758696007876296	1.0098941805205177	False	Kd	Kd
5WI0	CCCc1cc(=O)[nH]c(Nc2ccccc2F)n1	3.44	3.4436974992327127	0.0036974992327127865	1.0085501521391704	False	IC50	IC50
2ANS	O=S(=O)(O)c1cccc2cccc(Nc3ccccc3)c12	5.92	6.823908740944319	0.9039087409443187	8.015096230782753	False	Kd	Kd
1TOW	O=C(O)CCCn1c2ccccc2c2ccccc21	6.24	5.173925197299174	-1.0660748027008262	11.643265552620809	True	IC50	IC50
5KA9	O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCNC2	4.41	4.939302159646388	0.529302159646388	3.3830012608198294	False	Kd	Ki
1Z6Q	O=C(Nc1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)c(NC(=O)c2cccc([N+](=O)[O-])c2)c1)c1cccc([N+](=O)[O-])c1	6.7	7.130768280269024	0.4307682802690236	2.69630042563362	False	IC50	IC50
5N24	N#Cc1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1	8.92	5.874518734299406	-3.0454812657005936	1110.4046344220649	True	Ki	Ki
2IN6	O=C(O)CCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4)cc21)C(=O)NC3=O	7.64	6.3872161432802645	-1.2527838567197351	17.89714912184679	True	IC50	IC50
3G8O	CC(C(=O)N(C)C)N(CC(F)(F)F)c1ccc(C#N)c(C(F)(F)F)c1	7.8	5.0	-2.8	630.957344480193	True	IC50	IC50
4XMB	COc1ccc(S(=O)(=O)N(CC(N)=O)c2ccc(N(CC(N)=O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1	7.36	6.721246399047171	-0.6387536009528292	4.352648540258771	False	Kd	Kd
6ODZ	NS(=O)(=O)c1ccc(NC(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1	9.15	6.85078088734462	-2.29921911265538	199.1677937918084	True	Ki	Ki
3Q92	CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12	7.92	4.3979400086720375	-3.5220599913279624	3327.0550844106842	True	IC50	IC50
5ZA9	N=C(N)NC(=O)c1nc(-c2cc3ccccc3o2)c(N2CCCCCC2)nc1N	6.74	6.73754891026957	-0.002451089730429956	1.005659799159454	False	Ki	Ki
1OWH	N=C(N)c1ccc2cc(C(=O)Nc3ccc(CN)cc3)ccc2c1	7.4	7.397940008672037	-0.0020599913279637505	1.0047545726038352	False	Ki	Ki
4DFN	Cn1cc(-c2cccc(-c3cnc(N)c(C(=O)NC4C5CC6CC4CC(O)(C6)C5)n3)c2)cn1	7.7	7.698970004336019	-0.0010299956639814312	1.0023744672545452	False	IC50	IC50
1O4J	CCc1ccc(NC(=O)P(=O)(O)O)cc1	2.36	2.356547323513813	-0.0034526764861868564	1.0079817672178188	False	IC50	IC50
3BRA	NCCc1ccc(O)cc1	2.7	2.6989700043360187	-0.0010299956639814312	1.0023744672545452	False	Kd	Kd
4LMU	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	7.26	5.15002808767115	-2.1099719123288496	128.81662378100057	True	IC50	Kd
3QCJ	COc1ccc(S(=O)(=O)NC(=O)c2sccc2SCc2ccc(Cl)c(Cl)c2)cc1C(=O)O	6.3	4.0	-2.3	199.52623149688787	True	IC50	IC50
3BTC	CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1	5.75	6.2839966563652006	0.5339966563652006	3.4197680962286956	False	Kd	IC50
4K9Y	Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-n3cnc4c(N)ncnc43)cc2)cc1	6.95	6.954677021213342	0.004677021213342236	1.0108274363080745	False	Kd	Kd
4BIS	O=C(O)c1ccnc2c(O)cccc12	5.85	4.6777807052660805	-1.1722192947339192	14.866861472066892	True	IC50	IC50
5USZ	Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F	6.97	6.341035157335565	-0.628964842664435	4.255639611634279	False	Kd	Kd
4PHW	O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1	10.0	10.0	0.0	1.0	False	IC50	IC50
6UH0	CN1C(=O)NS(=O)(=O)c2ccccc21	6.07	6.739928612014925	0.6699286120149246	4.676582627485579	False	Ki	Ki
4Y8D	COc1cc(-c2cnc3c(N4CCOCC4)snc3c2)ccc1N	8.05	8.050609993355087	0.000609993355086047	1.0014055484648798	False	Kd	Kd
5A7J	O=P(O)(O)Oc1cc(OP(=O)(O)O)c(OP(=O)(O)O)cc1OP(=O)(O)O	5.2	4.159266765388193	-1.0407332346118068	10.983309823755517	True	IC50	IC50
4Y2U	CC(C)(C)OC(=O)NC1CNc2ccccc2C1	3.24	3.2365720064370627	-0.003427993562937548	1.0079244806746384	False	IC50	IC50
5BOJ	Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1	7.0	7.0	0.0	1.0	False	Kd	Kd
5VCZ	COc1cc2c(Nc3cc(Cl)c(OC)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCN(C)CC1	6.35	8.327902142064282	1.9779021420642824	95.03906215977935	True	Kd	Kd
2E98	O=P(O)(O)C(O)(Cc1cccc(-c2cccc3c2oc2ccccc23)c1)P(=O)(O)O	6.23	6.958607314841775	0.7286073148417742	5.353124139596254	False	IC50	Ki
4C2V	CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1	9.0	5.0	-4.0	10000.0	True	Ki	Kd
1TTM	NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3	7.35	7.346787486224656	-0.003212513775343595	1.0074245123557526	False	Kd	Kd
6EZH	COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2[nH]ccc12	7.04	8.292429823902063	1.2524298239020633	17.882565477566843	True	IC50	Ki
3GGC	O=c1[nH]cnc2c1ncn2CCOCCP(=O)(O)O	5.44	6.522878745280337	1.082878745280337	12.10260182567003	True	Ki	Ki
6NLJ	O=C1NC(=O)c2c(NCc3cccc(O)c3)cccc21	4.82	4.6777807052660805	-0.1422192947339198	1.3874562408159534	False	Kd	Kd
1FWE	CC(=O)NO	5.6	1.769551078621726	-3.8304489213782738	6767.82189940945	True	Ki	Kd
5VFN	O=C(O)CCc1ccccc1	3.52	2.494850021680094	-1.0251499783199058	10.596195887442912	True	Kd	Kd
4AI8	CN(C)NC(=O)CCC(=O)O	4.0	4.070581074285707	0.07058107428570715	1.1764705882352937	False	Unknown	Ki
4QMU	Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F	5.89	6.341035157335565	0.4510351573355651	2.8251086659937155	False	IC50	Kd
6UGZ	O=C1Nc2ccc(F)cc2S(=O)(=O)N1	7.72	7.602059991327962	-0.11794000867203813	1.3120186506244331	False	Ki	Ki
3FKV	OB(O)c1cc2ccccc2s1	7.57	7.568636235841013	-0.0013637641589872018	1.0031451185623657	False	Ki	Ki
2XDL	CCN(CC)C(=O)c1ccc(O)c(OC)c1	3.1	3.1023729087095586	0.00237290870955853	1.0054787781320018	False	Kd	Kd
2G72	O=S(=O)(c1ccc2c(c1)CNC(CF)C2)N1CCSCC1	6.5	5.920818753952375	-0.5791812460476251	3.7947331922020577	False	Ki	Ki
2FIX	COc1cc(-c2cccc(N)c2)c2oc(NS(=O)(=O)c3cc(Cl)ccc3Cl)nc2c1	6.24	6.2441251443275085	0.004125144327508323	1.0095437497143098	False	IC50	IC50
3E64	CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1	7.11	5.533132379645891	-1.5768676203541094	37.74571186460882	True	Kd	IC50
3RTN	Cc1ccccc1-c1ccc2nc(N)c(CCC(=O)NC3CCCCC3)cc2c1	7.13	7.130768280269024	0.0007682802690238688	1.0017705963525914	False	IC50	IC50
5O1B	OCc1cc(I)c(-n2cccc2)c(I)c1O	4.7	4.698970004336019	-0.0010299956639814312	1.0023744672545452	False	Kd	Kd
2XKF	COc1cc(-c2cnc(N)c(N3CCC(C(=O)O)CC3)n2)cc(OC)c1OC	6.06	6.3872161432802645	0.32721614328026494	2.124301438917272	False	IC50	IC50
3U18	COc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(OC)c2)ccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O	6.09	6.0	-0.08999999999999986	1.2302687708123812	False	IC50	IC50
5BYY	CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C	7.01	5.795880017344075	-1.2141199826559248	16.372687876492066	True	IC50	Kd
5DX4	CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cc(Br)ccc4OC)ccc1c23	6.86	6.863279432843593	0.003279432843593	1.0075797551845869	False	Kd	Kd
6DL2	Cc1sc2c(c1Cc1ccccc1)COCc1nnc(C)n1-2	7.48	7.481486060122112	0.0014860601221116099	1.0034276408563345	False	Ki	Ki
2IO6	COc1ccccc1-c1cc2c(c3c1C(=O)NC3=O)c1cc(O)ccc1n2CCCO	7.52	7.744727494896693	0.22472749489669308	1.6777509557788945	False	IC50	IC50
2ONY	O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CNCC2	6.68	5.585026652029182	-1.094973347970818	12.444382400388596	True	Ki	Ki
3PY1	COc1ccc2c(c1)C(=Cc1cnc[nH]1)C(=O)N2	6.89	7.657577319177793	0.7675773191777937	5.855679780423335	False	IC50	IC50
5H2U	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	8.15	5.0	-3.1500000000000004	1412.5375446227554	True	IC50	Kd
6IC0	Cn1ccc2ccc(-c3cc(Nc4cnccc4C(=O)Nc4cncnc4)cc4nccnc34)cc21	7.66	7.657577319177793	-0.0024226808222067575	1.0055940171527262	False	IC50	IC50
2Y7W	O=C(O)c1ccccc1O	4.98	6.0	1.0199999999999996	10.471285480508985	True	Kd	Kd
6EB1	CC(C)(C)OC(C(=O)O)c1c(-c2ccc3c(c2)CCCO3)nc(-c2ccccc2)c2ccccc12	5.33	5.332547047110047	0.0025470471100472736	1.0058820242735473	False	IC50	IC50
1I9N	NS(=O)(=O)c1ccc(C(=O)NCc2cc(F)ccc2F)cc1	8.66	8.657577319177793	-0.0024226808222067575	1.0055940171527262	False	Kd	Kd
6DQ4	O=C(O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1	4.92	4.920818753952375	0.0008187539523749621	1.0018870288478436	False	Kd	Kd
4ZS0	O=c1[nH]c2cc(O)ccc2n1-c1nc2ccccc2[nH]1	5.64	5.638272163982407	-0.0017278360175927432	1.0039864141523813	False	IC50	IC50
4HU1	NS(=O)(=O)c1c(F)c(F)c(S(=O)(=O)CCO)c(F)c1F	7.54	7.431798275933005	-0.10820172406699502	1.2829263466743672	False	Kd	Kd
5AV0	O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12	3.55	7.42021640338319	3.87021640338319	7416.79718753804	True	IC50	Ki
3EKR	Cc1ccccc1C1CCCN1C(=O)c1ccc(O)cc1O	7.52	5.031517051446065	-2.4884829485539344	307.9519429788092	True	Ki	IC50
6HSZ	Cc1ccc(C(=O)NO)cc1NC(=O)c1ccccc1	6.94	6.931814138253839	-0.008185861746161649	1.0190274002486144	False	IC50	IC50
3ERK	Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1	4.74	6.154901959985743	1.4149019599857429	25.995726551571174	True	IC50	IC50
3BQC	Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O	5.73	5.0	-0.7300000000000004	5.370317963702533	False	Ki	Ki
5L2T	CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1	6.19	7.1487416512809245	0.9587416512809241	9.09372153569936	False	Kd	IC50
5C42	N#Cc1cc2c(Oc3ccccc3OCCn3ccc(=O)[nH]c3=O)cccn2c1	8.72	8.958607314841775	0.238607314841774	1.732237016330221	False	IC50	IC50
2WQB	Nc1ncnc2sc(-c3c(-c4ccccc4)ncn3CC3CCCCC3)nc12	6.27	6.267606240177032	-0.002393759822967745	1.0055270537979466	False	IC50	IC50
2ITZ	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	8.59	5.0	-3.59	3890.4514499428046	True	Kd	Kd
3EE2	COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1	4.19	6.1938200260161125	2.003820026016112	100.88347328666475	True	IC50	IC50
5WYX	Cc1cccc(-c2ccnc3c(C(N)=O)cnn23)c1	6.66	6.657577319177793	-0.0024226808222067575	1.0055940171527262	False	Kd	Kd
5AAC	CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	8.89	5.0	-3.8900000000000006	7762.471166286928	True	Ki	IC50
5AMN	COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC	8.35	6.619788758288394	-1.730211241711606	53.72930732564015	True	IC50	Kd
1L5Q	Cn1c(=O)c2c(ncn2C)n(C)c1=O	3.97	4.346787486224656	0.37678748622465585	2.381154011639123	False	Kd	Kd
5C2H	Cc1nc(C)c(CNc2nc(OCCCc3ccc4ccccc4n3)nc(Cl)c2C)s1	11.09	11.096910013008056	0.0069100130080563815	1.016038145205124	False	Ki	Ki
3OSW	CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1	6.15	6.301029995663981	0.1510299956639809	1.415891568768275	False	IC50	IC50
3PX9	Nc1nc2nc(C(=O)NCc3ccco3)cnc2c(=O)[nH]1	3.42	3.42021640338319	0.0002164033831899559	1.000498411369898	False	IC50	IC50
6I18	O=C(Nc1ccncc1)c1cn(Cc2ccc(Cl)c(Cl)c2)c(=O)c2cnn(C3CCNCC3)c12	4.07	7.301029995663981	3.231029995663981	1702.276076404752	True	Kd	Kd
5SXK	Cc1c(N)cccc1N	4.7	4.698970004336019	-0.0010299956639814312	1.0023744672545452	False	IC50	IC50
1LRH	O=C(O)Cc1cccc2ccccc12	6.82	4.494850021680094	-2.3251499783199066	211.421903362431	True	Kd	IC50
5T1A	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2F)C1C1CCCCC1	7.89	8.0	0.11000000000000032	1.288249551693135	False	IC50	Ki
4MEO	CC(=O)Nc1cccc(-c2cc(C)[n+]([O-])c3ccccc23)c1	3.6	4.376750709602099	0.7767507096020991	5.980681979784709	False	IC50	IC50
1NFY	N=C(N)c1ccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc1	8.89	5.537602002101044	-3.352397997898956	2251.116638223207	True	Ki	Ki
4ZA0	O=C(CP(=O)(O)O)NO	7.21	7.292429823902063	0.08242982390206333	1.2090098075715328	False	IC50	IC50
5HE0	CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)c(C(=O)NCc3ccccn3)c2)NC(=O)N1	6.82	6.552841968657781	-0.2671580313422197	1.849941654421271	False	IC50	IC50
5DDF	CC1(C)CN=C(N2CCN(c3ncnc4sc(C(F)(F)C(F)(F)F)cc34)CC2)S1	6.17	6.17134010346468	0.0013401034646802756	1.003090467940626	False	IC50	IC50
3P7B	CC(C)(C)c1cc(C(=O)N2CCNC(=O)CC2)c(NC(=O)Nc2cccc3ccccc23)s1	7.74	7.744727494896693	0.004727494896692441	1.0109449214499873	False	IC50	IC50
2OG8	CCN(CC)CC(=O)Nc1ccc(C(F)(F)F)cc1NC(=O)c1ccc(C)c(-c2ccc3nc(NC)ncc3c2)c1	9.3	7.119186407719209	-2.180813592280792	151.6399359376351	True	IC50	IC50
6O4X	Nc1c2ccccc2[nH+]c2ccccc12	7.4	4.42021640338319	-2.9797835966168105	954.5168439736411	True	Ki	Ki
1D8F	COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC2C(=O)NO)cc1	7.74	7.744727494896693	0.004727494896692441	1.0109449214499873	False	IC50	IC50
5LHG	CN1CCC(Oc2ccc(OCc3ccc(NC(=O)c4cc5sccc5n4C)cc3)cc2)CC1	5.6	5.6020599913279625	0.0020599913279628623	1.0047545726038332	False	IC50	IC50
4PS1	NCCC(=O)O	6.66	5.0	-1.6600000000000001	45.708818961487516	True	Ki	Ki
6GVF	CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21	7.55	5.086186147616283	-2.4638138523837165	290.9469791715318	True	Ki	Kd
3NC9	CSc1nn(-c2ccccc2)c2cc(NC(=O)C3CCNCC3)ccc12	6.48	6.229147988357855	-0.2508520116421451	1.7817715150371933	False	IC50	IC50
3T01	O=C(O)P(=O)(O)O	4.48	4.856985199745905	0.3769851997459046	2.3822382840474163	False	Ki	Kd
3LBK	O=C(O)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccccc2)ncn1Cc1ccc(Cl)cc1	6.04	4.443697499232712	-1.5963025007672877	39.473215061154704	True	Ki	Ki
2VA5	Nc1nc(CCc2ccc3cc[nH]c3c2)cc(=O)[nH]1	4.07	4.0655015487564325	-0.004498451243567736	1.0104118972479954	False	IC50	IC50
6E2N	O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-c2cccnc2)ccn1	7.9	7.958607314841775	0.05860731484177428	1.1444776470856048	False	IC50	IC50
5VD3	CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1	5.55	5.5502131530142265	0.00021315301422664135	1.0004909234165615	False	Kd	Kd
3PVW	CCCn1c(CNc2cccc(C(=O)NCc3c(F)cccc3F)c2)nnc1-c1ccncn1	7.27	8.698970004336019	1.4289700043360192	26.85158981851266	True	IC50	Kd
5TUO	Nc1nnc(S(N)(=O)=O)s1	6.49	7.221848749616356	0.7318487496163559	5.393227615493799	False	Ki	Ki
4LH2	O=C(O)CCC(=O)O	1.24	4.0	2.76	575.4399373371566	True	Ki	Kd
5J7Q	Oc1ccc(-c2cn3ccccc3n2)cc1O	4.58	4.575118363368933	-0.00488163663106711	1.011303794212693	False	Ki	Ki
5WJJ	Cc1cc(-c2nc3cccnn3c2-c2ccnc(NC(=O)c3cc[n+]([O-])c(C)c3)c2)ccc1F	6.62	8.267606240177031	1.6476062401770308	44.422831833694204	True	IC50	IC50
6H4S	CN(C)CCc1cccc(C2CCN(CCc3cnn(-c4nccc5c(=O)[nH]cnc45)c3)CC2)c1	7.42	8.698970004336019	1.2789700043360188	19.00946981602806	True	IC50	Ki
6H4Y	O=c1[nH]cnc2c(-n3cc(CCN4CCC(c5ccc(CCN6CCOCC6)cc5)CC4)cn3)nccc12	7.11	7.113509274827518	0.0035092748275173946	1.0081131384788187	False	IC50	IC50
5A3N	CCN(CCN(C)C)C(=O)CNCc1cc(C(N)=O)ccn1	7.72	5.568636235841013	-2.1513637641589867	141.6980142674384	True	IC50	Kd
2YKB	NC(=O)CCC(=O)NC1c2ccccc2-c2c(-c3nc4ccncc4[nH]3)cccc21	5.96	4.301029995663981	-1.6589700043360187	45.60054196779548	True	IC50	IC50
5IA0	COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O	6.73	6.728158393463501	-0.0018416065364990075	1.0042494592123727	False	Kd	Kd
3KQB	CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(-c3n[nH]c(=O)[nH]3)c2)c(F)c1	9.3	9.30102999566398	0.0010299956639787666	1.002374467254539	False	Ki	Ki
1M2Q	O=c1c2c(O)cccc2oc2c([N+](=O)[O-])ccc(O)c12	6.1	6.096910013008056	-0.0030899869919434053	1.0071403294353334	False	Ki	Ki
4Q7S	Cc1ccn(O)c(=S)c1	4.42	4.42021640338319	0.0002164033831899559	1.000498411369898	False	Ki	Ki
5G2N	COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21	7.03	8.193820026016112	1.1638200260161122	14.582098449952966	True	IC50	IC50
3W5E	CC(C)(C)NC(=O)Cc1ccc(Nc2nc(-c3ccccc3)nc3c2S(=O)(=O)CCC3)cc1	7.96	7.958607314841775	-0.0013926851582253263	1.0032119232915013	False	IC50	IC50
2P93	O=C(NCCNC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1	8.82	8.823908740944319	0.003908740944318367	1.0090408322908044	False	Ki	Ki
3T3V	COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1	8.52	6.113509274827518	-2.406490725172482	254.97096354159513	True	Ki	Ki
2VTQ	O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F	6.85	6.6020599913279625	-0.24794000867203714	1.769864460960343	False	IC50	IC50
3VSW	COCCCOc1ccccc1N1CCN(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)CC1=O	6.89	5.552841968657781	-1.3371580313422191	21.734919265603363	True	IC50	IC50
6B1K	Cn1ccc2ccc(-c3cn(-c4ccc(O)cc4)nn3)nc2c1=O	6.67	6.671620396561262	0.0016203965612620053	1.0037380701888408	False	Kd	Kd
2J83	CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)C(CSc1cccs1)C(=O)NO	4.21	9.30099959611422	5.09099959611422	123310.3686464913	True	IC50	IC50
5JZB	NS(=O)(=O)c1cc(Cl)cc(Cl)c1	3.39	6.542118103266008	3.1521181032660075	1419.4434766693817	True	IC50	Kd
5EOB	Fc1ccc(-c2cnc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cc1	9.62	6.0	-3.619999999999999	4168.6938347033465	True	IC50	IC50
3KR5	NC(CCc1ccccc1)P(=O)(O)CC(Cc1ccccc1)C(=O)O	7.89	7.180456064458132	-0.709543935541868	5.123230969749358	False	Ki	Ki
5WFC	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C	4.9	8.920818753952375	4.0208187539523745	10491.04509828471	True	IC50	IC50
4LWW	O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc2cnccc2[nH]1	7.54	7.5376020021010435	-0.002397997898956561	1.005536866312343	False	IC50	IC50
4NW5	COc1cc(Nc2nc3cccc(-c4c(F)cccc4OC)c3o2)cc(OC)c1OC	7.7	5.585026652029182	-2.1149733479708184	130.30868074309092	True	IC50	IC50
4B32	Oc1ccc2ccccc2c1	3.34	3.337242168318426	-0.0027578316815737303	1.0063703470167933	False	Kd	Kd
2QCH	O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1I	3.6	5.114638779968488	1.5146387799684882	32.70685457694767	True	IC50	Ki
5WBR	N#Cc1c(C(F)(F)F)cc(N2CCN(CCO)CC2)nc1N1CCCC(CO)C1	4.77	4.774949303861951	0.004949303861951471	1.011461377285137	False	IC50	IC50
2YJW	Cc1onc(-c2ccc(O)cc2O)c1-c1ccccc1	5.12	5.119186407719209	-0.0008135922807914753	1.0018751213028696	False	IC50	IC50
6GX3	O=C(NO)c1cc2c(Cl)cccc2s1	3.6	4.934420285271552	1.3344202852715523	21.598335610572523	True	IC50	IC50
4E4A	O=C(O)c1ccccc1S	2.05	3.0	0.9500000000000002	8.91250938133746	False	IC50	IC50
4WIV	Cc1noc(C)c1-c1ccc(-c2nc3cnccn3c2NC(C)(C)C)cc1	6.26	6.259637310505756	-0.0003626894942438952	1.000835472235491	False	Kd	Kd
5HA9	CN(C)CCC=C1c2ccccc2CCc2ccccc21	5.78	3.872895201635192	-1.9071047983648084	80.74298453396408	True	IC50	Kd
1LI2	Oc1ccccc1	4.04	4.041436116778033	0.00143611677803257	1.0033122545169524	False	Kd	Kd
1VYW	O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1	7.43	6.554395796726403	-0.8756042032735971	7.509382102956088	False	IC50	IC50
4Y2J	Cn1ccc(CNCCc2ccccc2)n1	3.1	3.096910013008056	-0.0030899869919442935	1.0071403294353354	False	IC50	IC50
4DDL	COc1cc2nncc(-c3cnc(N4CCC(C(C)(C)O)CC4)c(C)c3)c2cc1OC	8.31	8.309803919971486	-0.00019608002851434492	1.0004515928880708	False	IC50	IC50
4KWG	Cc1cc(Br)c2c(c1)C(=O)C(=O)N2	6.0	6.045757490560675	0.045757490560674796	1.1111111111111103	False	Ki	Ki
5YU9	C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1	6.74	8.886056647693163	2.146056647693163	139.97698912384476	True	Kd	IC50
