pdb_id	smiles	PDBbind_pKd	BindingDB_pKd	delta_pKd	fold_diff	conflict	PDBbind_type	BindingDB_type	PDBbind_type_clean	BindingDB_type_clean	type_match	type_match_strict	is_conflict
3VHC	Cc1cc(C)c2cc1C(=O)NCCCOc1cccc(c1)Sc1cc-2nc(N)n1	8.89	8.886056647693163	-0.0039433523068375	1.009121251617301	False	Kd	Kd	Kd	Kd	True	True	False
5TEX	Cn1c(-c2ccc(N3CCNCC3)cc2)c(-c2ccc(CO)cc2)c2c(Cl)ccnc21	6.4	4.860120913598763	-1.5398790864012373	34.66403275483226	True	IC50	IC50	IC50	IC50	True	True	True
5Z1E	C=CC(=O)Nc1cccc(-c2n[nH]c3cc(C)ccc23)c1	8.3	8.301029995663981	0.0010299956639805	1.0023744672545432	False	IC50	IC50	IC50	IC50	True	True	False
6AY5	Cn1cc(-c2cc3c(cc2C(F)F)N(c2ccc4sc(=O)n(C)c4c2)CCC3)cn1	7.16	7.1938200260161125	0.0338200260161123	1.080985892060837	False	IC50	IC50	IC50	IC50	True	True	False
4ZBI	O=C(O)c1c(CCCOc2cccc3ccccc23)c2cccc3c2n1CCC3	6.51	6.508638306165727	-0.0013616938342728	1.003140336481848	False	Ki	Ki	Ki	Ki	True	True	False
3P3T	Cc1n[nH]c(C)c1CCCOc1ccccc1F	7.24	6.494850021680094	-0.7451499783199065	5.560962651998008	False	Kd	Kd	Kd	Kd	True	True	False
2XCK	Cc1cc(CNC(=O)c2nn(C)c3c2CCc2cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc2-3)ccn1	6.15	6.496209316942819	0.3462093169428186	2.219265781768456	False	IC50	IC50	IC50	IC50	True	True	False
3ZLY	N#Cc1cccc2[nH]nc(N)c12	3.52	3.5228787452803374	0.0028787452803373	1.0066505734673383	False	IC50	IC50	IC50	IC50	True	True	False
5VEE	CCn1c(=O)c(-c2ccc(Cl)cc2Cl)cc2cnc(Nc3ccc(N4CCNCC4)c(F)c3)nc21	6.11	6.610833915635467	0.5008339156354671	3.168355578076289	False	IC50	IC50	IC50	IC50	True	True	False
6PDJ	COc1ccc2c(C(=O)Nc3ccc(NC(=O)c4nn(C)c5ccccc45)cc3C)cnn2c1	7.38	7.376750709602099	-0.0032492903979006	1.0075098259881865	False	IC50	IC50	IC50	IC50	True	True	False
5XST	NC(=O)c1cc(F)cc2[nH]c(-c3cc4c(s3)CCNC4)nc12	7.57	7.568636235841013	-0.0013637641589872	1.0031451185623657	False	IC50	IC50	IC50	IC50	True	True	False
4E5I	Cn1cnc(-c2nc(C(=O)O)c(O)c(=O)[nH]2)c1	5.3	5.300162274132754	0.0001622741327542	1.0003737198149147	False	Ki	Ki	Ki	Ki	True	True	False
4TPT	CN(Cc1ccc(C(O)CO)cc1)C(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1	7.04	7.036212172654444	-0.0037878273455556	1.008759940451731	False	IC50	IC50	IC50	IC50	True	True	False
4NA7	CC(C)CC(=O)Nc1cc(-c2ccc(C(N)=O)cc2C(=O)O)cc(C2CC(C)(c3ccccc3)c3cc(C(=N)N)ccc3N2)c1	9.7	9.69897000433602	-0.0010299956639787	1.002374467254539	False	Ki	Ki	Ki	Ki	True	True	False
3TCT	O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1	8.52	5.978810700930062	-2.541189299069938	347.6876775567205	True	Kd	Kd	Kd	Kd	True	True	True
1TSL	O=C1OC(c2ccc(O)c(Cl)c2)(c2ccc(O)c(Cl)c2)c2cccc3cccc1c23	6.15	5.2839966563652006	-0.8660033436347998	7.345195232038333	False	Ki	Ki	Ki	Ki	True	True	False
5Y94	CNc1cc2onc(C)c2cc1NS(=O)(=O)c1cc(Br)ccc1OC	6.79	6.785156151952302	-0.0048438480476979	1.011215803052831	False	Kd	Kd	Kd	Kd	True	True	False
2CNF	O=C1CC(c2ccc(CC(Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1	6.62	6.568636235841013	-0.051363764158987	1.1255473353699048	False	IC50	IC50	IC50	IC50	True	True	False
3DCC	NS(=O)(=O)c1nnc(-c2ccccc2Cl)s1	8.96	8.267606240177031	-0.6923937598229699	4.924858532521928	False	Ki	Ki	Ki	Ki	True	True	False
6NPE	N#CCC(=O)Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1	6.3	6.300162274132754	0.0001622741327542	1.0003737198149147	False	IC50	IC50	IC50	IC50	True	True	False
2BUA	NCC1(c2ccccc2)CCCC1	4.52	4.3979400086720375	-0.122059991327962	1.3245244859303635	False	IC50	IC50	IC50	IC50	True	True	False
4FBE	COc1ccc(NC(=S)NCCCn2ccnc2)cc1OC	6.99	7.221848749616356	0.2318487496163559	1.705488320467922	False	Ki	Ki	Ki	Ki	True	True	False
3R21	CS(=O)(=O)N(CCN)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1	6.74	8.522878745280337	1.7828787452803372	60.656695286999394	True	IC50	IC50	IC50	IC50	True	True	True
6HU1	O=C(NO)c1ccc(Cl)c(NC(=O)c2ccc(Cl)cc2Cl)c1	6.72	6.718966632752273	-0.0010333672477269	1.0023822490770644	False	IC50	IC50	IC50	IC50	True	True	False
1GQS	CC(c1cccc(O)c1)N(C)C	6.3	6.154901959985743	-0.1450980400142567	1.3966836204782154	False	Ki	Ki	Ki	Ki	True	True	False
5V9T	CC(C)c1cc(C(=O)N2CCC(NC(=O)C3CC3)C2)[nH]n1	7.35	10.187086643357144	2.8370866433571447	687.2055263860975	True	IC50	IC50	IC50	IC50	True	True	True
3CD8	COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1	8.05	8.045757490560675	-0.0042425094393259	1.0098166088717695	False	IC50	IC50	IC50	IC50	True	True	False
4IA0	CCCCCCCCc1nc(-c2cc(S(=O)(=O)N3CCN(C)CC3)ccc2OCC)[nH]c(=O)c1Br	7.11	7.113509274827518	0.0035092748275173	1.008113138478819	False	IC50	IC50	IC50	IC50	True	True	False
2YMD	NCCc1c[nH]c2ccc(O)cc12	3.16	8.397940008672037	5.237940008672037	172957.74272973402	True	Kd	Kd	Kd	Kd	True	True	True
3BM9	Oc1ccc2c(-c3cc(Br)c(O)cc3O)noc2c1	6.72	7.522878745280337	0.8028787452803376	6.351535726544158	False	IC50	IC50	IC50	IC50	True	True	False
3ZI0	O=C(c1ccccc1Cn1cncn1)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O	7.4	7.397940008672037	-0.0020599913279637	1.0047545726038352	False	Kd	Kd	Kd	Kd	True	True	False
1ZE8	Cc1cc(C)[n+](CCc2ccc(S(N)(=O)=O)cc2)c(C)c1	7.68	7.67778070526608	-0.0022192947339201	1.0051231938775425	False	Ki	Ki	Ki	Ki	True	True	False
4YLL	O=C(O)c1nc2ccc(I)cc2c2[nH]c3c(Br)cccc3c12	6.92	5.0	-1.92	83.17637711026708	True	IC50	IC50	IC50	IC50	True	True	True
6AHS	CC1=NC(c2cn(S(=O)(=O)c3ccccc3Cl)c3ccc(C)cc23)CN1	5.82	5.920818753952375	0.1008187539523746	1.2613010403635052	False	IC50	IC50	IC50	IC50	True	True	False
6U8L	O=C(O)c1c(O)c(NS(=O)(=O)c2cc(Br)ccc2O)cc(C2CC2)c1F	6.91	6.913640169325252	0.0036401693252514	1.0084170252560498	False	Kd	Kd	Kd	Kd	True	True	False
4YBT	Cn1cnc(S(=O)(=O)Nc2cc3c(cc2Oc2cccc(OCC4CCOC4)c2)n(C)c(=O)n3C)c1	7.0	7.0	0.0	1.0	False	IC50	IC50	IC50	IC50	True	True	False
1EFY	COc1cccc(-c2nc3c(C(N)=O)cccc3[nH]2)c1	8.22	8.221848749616356	0.0018487496163555	1.0042659767905942	False	Ki	Ki	Ki	Ki	True	True	False
2OW3	CN(C)c1nc2ccc1CCCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CCC2	8.52	8.522878745280337	0.0028787452803378	1.0066505734673394	False	IC50	IC50	IC50	IC50	True	True	False
5E2K	Nc1cccc(-c2ccc(S(N)(=O)=O)cc2)c1	8.03	5.6307841425898575	-2.399215857410142	250.7355174255993	True	Ki	Ki	Ki	Ki	True	True	True
6E4A	CN(C)CCN1CCN(c2nc(NCc3cccc(Cl)c3)c3cc(-c4ccc(=O)n(C)c4)ccc3n2)CC1	7.36	7.568636235841013	0.2086362358410127	1.6167253045932075	False	Kd	Kd	Kd	Kd	True	True	False
3QAI	CSc1ccccc1Nc1nc(N2CC3(CNC3)C2)nc2c(NCC3CC3)ncnc12	8.1	8.096910013008056	-0.0030899869919434	1.0071403294353334	False	IC50	IC50	IC50	IC50	True	True	False
3QJ9	CCn1c(=O)n(C2CCCN(c3nccc(-c4cc5ccccc5o4)n3)C2)c2ccccc21	7.0	7.522878745280337	0.5228787452803374	3.333333333333332	False	IC50	IC50	IC50	IC50	True	True	False
3AXZ	Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O	3.43	4.698970004336019	1.2689700043360186	18.576761454858616	True	Kd	Kd	Kd	Kd	True	True	True
3BLS	Nc1cccc(B(O)O)c1	5.14	4.136677139879544	-1.0033228601204556	10.076805131601052	True	Ki	Ki	Ki	Ki	True	True	True
5URK	O=C1Nc2cc(=O)n(Cc3ccccc3)cc2CN1c1cccc(OCc2ccccc2)c1	6.1	6.102372908709558	0.0023729087095585	1.0054787781320018	False	IC50	IC50	IC50	IC50	True	True	False
3UOD	O=C(O)c1ccc(Nc2nccc(Nc3ccccc3C(F)(F)F)n2)cc1	7.31	7.309803919971486	-0.0001960800285134	1.0004515928880688	False	Kd	Kd	Kd	Kd	True	True	False
6FAF	Cc1ccc(C)c(NC(=O)Nc2cc(S(N)(=O)=O)ccc2O)c1	6.51	6.481486060122113	-0.0285139398778868	1.0678590678677715	False	Ki	Ki	Ki	Ki	True	True	False
1XGJ	O=C(O)c1ccc(NS(=O)(=O)c2ccsc2C(=O)O)c(O)c1	6.0	6.0	0.0	1.0	False	Ki	Ki	Ki	Ki	True	True	False
3ROC	Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O	8.19	6.714442690992226	-1.4755573090077734	29.892160745010862	True	Ki	Ki	Ki	Ki	True	True	True
5MNC	Nc1ccccc1	1.31	4.2580609222708015	2.9480609222708014	887.2804698703742	True	Kd	Kd	Kd	Kd	True	True	True
6N7A	COc1ccc(Cl)cc1-c1nn(C)cc1NC(=O)c1cncc2cn(C)nc12	8.37	8.436518914605589	0.0665189146055897	1.1655178109333144	False	Ki	Ki	Ki	Ki	True	True	False
2YBU	Cn1cnc2c1c(=O)n(CCCn1c(=O)c3nc[nH]c3n(C)c1=O)c(=O)n2C	6.38	6.585026652029182	0.2050266520291819	1.6033437825782126	False	Ki	Ki	Ki	Ki	True	True	False
4FRJ	COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cc(Cl)ccc3F)ccc1O2	6.55	6.552841968657781	0.0028419686577807	1.0065653325944477	False	IC50	IC50	IC50	IC50	True	True	False
1BM7	O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1	7.52	4.136677139879544	-3.3833228601204555	2417.2571868229124	True	Kd	Kd	Kd	Kd	True	True	True
2WD1	NC(=O)c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1	7.09	7.086186147616283	-0.0038138523837165	1.0088203920661525	False	IC50	IC50	IC50	IC50	True	True	False
6G93	O=C1NCc2ccc(-c3nc(NC4CCOCC4)ncc3Cl)cc21	7.96	7.958607314841775	-0.0013926851582253	1.003211923291501	False	IC50	IC50	IC50	IC50	True	True	False
3ZRM	O=c1[nH]cc(-c2ccc(O)cc2)c2sc(-c3ccncc3)cc12	6.89	6.900008766455316	0.0100087664553161	1.023313648179471	False	IC50	IC50	IC50	IC50	True	True	False
4E3N	O=S(=O)(NCB(O)O)c1ccc(-c2nnn[nH]2)cc1C(F)(F)F	10.3	10.30102999566398	0.0010299956639787	1.002374467254539	False	Ki	Ki	Ki	Ki	True	True	False
4Z2B	Cn1c(-c2c[nH]c3cc(C#N)ccc23)nc2ccc(C(=O)N3CCOC(c4ccccc4)C3CO)cc21	7.76	7.744727494896693	-0.0152725051033071	1.035791887206885	False	Ki	Ki	Ki	Ki	True	True	False
3TWD	COc1cc(OC)c(S(=O)(=O)N(c2ccccc2)c2ccc(N)cc2)cc1NC(=O)CCC(=O)O	7.74	7.698970004336019	-0.0410299956639814	1.0990817477152497	False	IC50	IC50	IC50	IC50	True	True	False
5A14	CN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4ccnc(N)n4)cc3)cc2C(F)(F)F)CC1	7.3	7.275724130399211	-0.0242758696007889	1.057489026933506	False	Kd	Kd	Kd	Kd	True	True	False
3JPV	O=Cc1c[nH]c2c1ccc1c3ccccc3[nH]c12	6.92	6.920818753952375	0.0008187539523749	1.0018870288478436	False	IC50	IC50	IC50	IC50	True	True	False
6F23	c1ccc(C2CCCN2c2ccnc3[nH]ccc23)cc1	8.3	8.301029995663981	0.0010299956639805	1.0023744672545432	False	IC50	IC50	IC50	IC50	True	True	False
3BSC	COc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c(-c3ccccc3)nn(CCC(C)C)c1=O)=N2	4.48	4.481486060122113	0.0014860601221124	1.0034276408563363	False	IC50	IC50	IC50	IC50	True	True	False
5ETH	Cn1ccc2c(S(=O)(=O)N(CC(F)(F)F)c3ccc4c(c3)CCCN4C(=O)c3cccs3)cccc21	7.25	7.251811972993799	0.0018119729937993	1.0041809378399085	False	IC50	IC50	IC50	IC50	True	True	False
4D1S	Cc1ccc(Cl)cc1-c1c(C(N)=O)cc(-c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)n1C	7.66	7.657577319177793	-0.0024226808222067	1.0055940171527262	False	IC50	IC50	IC50	IC50	True	True	False
3BI6	Cn1c2cc(C(=O)NCCN3CCCC3)c(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O	7.82	6.616184634019569	-1.2038153659804314	15.988781441783829	True	IC50	IC50	IC50	IC50	True	True	True
4BNT	FC(F)(F)c1nc2ccccc2[nH]1	3.86	3.5899999970886247	-0.2700000029113751	1.8620871491457207	False	IC50	IC50	IC50	IC50	True	True	False
4E8Z	O=C(O)COc1ccc2sc(CNc3nncc(-c4c(Cl)cccc4Cl)n3)nc2c1	6.64	6.638272163982407	-0.0017278360175927	1.003986414152381	False	IC50	IC50	IC50	IC50	True	True	False
4EEH	Oc1ccc(-c2n[nH]c3cc(O)ccc23)cc1	4.35	4.346787486224656	-0.0032125137753435	1.0074245123557526	False	IC50	IC50	IC50	IC50	True	True	False
6N0P	Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(OCCO)nc(N2CCOCC2)c1	8.89	8.744727494896694	-0.145272505103307	1.397244809931648	False	Kd	Kd	Kd	Kd	True	True	False
5KNV	O=c1[nH]cnc2c1ncn2CCN(CCCCP(=O)(O)O)CCP(=O)(O)O	4.87	5.3979400086720375	0.5279400086720374	3.3724072064791324	False	Ki	Ki	Ki	Ki	True	True	False
5T2D	CN(C)S(=O)(=O)n1cc(-c2nc(-c3nc(C4(c5ccccc5)CC4)n(C)n3)cnc2N)cn1	9.1	6.199970640755866	-2.900029359244134	794.3819348421189	True	IC50	IC50	IC50	IC50	True	True	True
4LM1	O=[N+]([O-])c1cccc2ncccc12	3.23	3.229147988357856	-0.0008520116421437	1.0019637549524285	False	Ki	Ki	Ki	Ki	True	True	False
6G46	O=C(O)c1csc(-c2cccc3ccccc23)n1	3.73	4.481486060122113	0.7514860601221129	5.642688292917786	False	Ki	Ki	Ki	Ki	True	True	False
4B2I	c1ccc2[nH]ncc2c1	3.0	5.275724130399211	2.275724130399211	188.6792452830188	True	Kd	Kd	Kd	Kd	True	True	True
5CAP	Cc1nc2cnc(Nc3ccnc(OCC(C)(C)S(C)(=O)=O)n3)cc2n1C(C)C	7.28	7.2839966563652	0.0039966563651994	1.009245115864944	False	Ki	Ki	Ki	Ki	True	True	False
6G97	COCCN1Cc2ccc(-c3nc(NC4CCOCC4)ncc3Cl)cc2C1=O	8.38	8.3767507096021	-0.0032492903979015	1.0075098259881885	False	IC50	IC50	IC50	IC50	True	True	False
5GMP	C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1	9.1	7.508638306165727	-1.5913616938342727	39.02668776561919	True	IC50	IC50	IC50	IC50	True	True	True
3QRJ	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1	8.4	9.096910013008056	0.6969100130080559	4.97633963191871	False	IC50	IC50	IC50	IC50	True	True	False
6H50	CN1CCC(c2cnn(-c3nccc4c(=O)[nH]cnc34)c2)CC1	6.81	6.787812395596042	-0.0221876044039577	1.0524163933264885	False	IC50	IC50	IC50	IC50	True	True	False
2AEI	CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccccc2C(=O)O)c1F	7.07	4.259637310505756	-2.8103626894942444	646.1936552167421	True	IC50	IC50	IC50	IC50	True	True	True
4GCJ	Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)sc1C(=O)c1ccccc1[N+](=O)[O-]	7.7	8.119186407719209	0.4191864077192084	2.6253451512748405	False	IC50	IC50	IC50	IC50	True	True	False
5WUU	CN(CCCNc1cc(=O)oc2ccccc12)C(=O)c1cccs1	6.09	6.091514981121351	0.0015149811213515	1.0034944644001254	False	IC50	IC50	IC50	IC50	True	True	False
3I1Y	O=C(NCCC(c1ccccc1)c1ccccc1)c1cccnc1	8.15	8.154901959985743	0.0049019599857427	1.0113511205487673	False	IC50	IC50	IC50	IC50	True	True	False
4HEV	O=C(CC12CC3CC(CC(C3)C1)C2)NO	6.34	6.337242168318426	-0.0027578316815741	1.0063703470167944	False	Ki	Ki	Ki	Ki	True	True	False
4UIX	COc1ccc(-c2cn(C)c(=O)c3cc(C(=O)NC4CCS(=O)(=O)CC4)sc23)cc1OC	7.3	6.920818753952375	-0.3791812460476249	2.394314777962656	False	IC50	IC50	IC50	IC50	True	True	False
3B92	CC#CCOc1ccc(S(=O)(=O)CCCS)cc1	8.0	8.0	0.0	1.0	False	Ki	Ki	Ki	Ki	True	True	False
5IHC	Fc1ccccc1-n1cc(-c2ccncc2OCC2CCNCC2)cn1	7.89	7.886056647693163	-0.0039433523068366	1.009121251617299	False	IC50	IC50	IC50	IC50	True	True	False
3IGP	COc1cc2c(cc1OC)CN(S(N)(=O)=O)CC2	7.02	8.267606240177031	1.2476062401770314	17.685047889285844	True	Ki	Ki	Ki	Ki	True	True	True
4BCK	CNc1nc(C)c(-c2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2C#N)s1	8.4	8.397940008672037	-0.0020599913279628	1.0047545726038332	False	Ki	Ki	Ki	Ki	True	True	False
4B3C	Oc1ccc2[nH]ccc2c1	2.68	2.6777807052660805	-0.0022192947339196	1.0051231938775416	False	Kd	Kd	Kd	Kd	True	True	False
6PF6	Nc1nc2[nH]cc(Cc3ccc(C(=O)Nc4cc(C(=O)O)ccc4C(=O)O)cc3)c2c(=O)[nH]1	4.74	4.7447274948966935	0.0047274948966933	1.0109449214499897	False	IC50	IC50	IC50	IC50	True	True	False
4JNC	CNc1nc(C)nc(N2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)n1	8.52	8.522878745280337	0.0028787452803378	1.0066505734673394	False	IC50	IC50	IC50	IC50	True	True	False
4U73	NC(c1ccccc1)P(=O)(O)O	5.18	3.95233580539844	-1.2276641946015596	16.89134353254807	True	Ki	Ki	Ki	Ki	True	True	True
3L16	CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(N)nc4)nc(N4CCOCC4)c3s2)CC1	7.48	8.259637310505756	0.7796373105057555	6.020565845138011	False	IC50	IC50	IC50	IC50	True	True	False
2OFV	Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1	9.7	8.221848749616356	-1.4781512503836431	30.071234017636304	True	IC50	IC50	IC50	IC50	True	True	True
1G52	NS(=O)(=O)c1ccc(C(=O)NCc2cccc(F)c2F)cc1	9.54	8.795880017344075	-0.7441199826559242	5.547789607240499	False	Kd	Kd	Kd	Kd	True	True	False
5W8I	O=C(O)c1csc(-n2nc(-c3ccc(F)c(F)c3)cc2O)n1	6.82	4.2441251443275085	-2.575874855672492	376.59526536433	True	IC50	IC50	IC50	IC50	True	True	True
5J3L	O=S(=O)(CCC1CCCC1)N1CCCC1	4.8	4.795880017344075	-0.0041199826559248	1.0095317511683093	False	Kd	Kd	Kd	Kd	True	True	False
1BL7	Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1	7.72	6.154901959985743	-1.565098040014257	36.73652221748407	True	IC50	IC50	IC50	IC50	True	True	True
3M40	NS(=O)(=O)c1ccc(Nc2ncnc(Cl)c2[N+](=O)[O-])cc1	6.77	7.853871964321762	1.0838719643217622	12.130311803298182	True	Kd	Kd	Kd	Kd	True	True	True
3HV3	Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Nc3ccnc4ccc(N)cc34)cc2)c1	6.33	6.327902142064283	-0.0020978579357171	1.0048421820660485	False	IC50	IC50	IC50	IC50	True	True	False
4RUY	CCCOc1ccc(S(N)(=O)=O)cc1	7.89	7.886056647693163	-0.0039433523068366	1.009121251617299	False	Ki	Ki	Ki	Ki	True	True	False
1YW2	CCOCn1oc(=O)c(-c2ccc(F)cc2)c1-c1ccnc(Oc2ccccc2O)n1	6.85	6.337242168318426	-0.512757831681574	3.256550608167033	False	IC50	IC50	IC50	IC50	True	True	False
5HES	CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F	7.54	7.236572006437063	-0.3034279935629369	2.011073732624682	False	Kd	Kd	Kd	Kd	True	True	False
1LPG	C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(=N)N)c2)cc1	7.09	7.086186147616283	-0.0038138523837165	1.0088203920661525	False	Ki	Ki	Ki	Ki	True	True	False
3IVX	COc1ccc2c(c1)cc(C(=O)NS(=O)(=O)c1cc3ccccc3o1)n2CC(=O)O	5.74	5.7447274948966935	0.0047274948966933	1.0109449214499897	False	Kd	Kd	Kd	Kd	True	True	False
4A7C	FC(F)(F)Oc1cccc(-n2nnc3ccc(NCC4CCNCC4)nc32)c1	8.22	5.0	-3.2200000000000006	1659.586907437563	True	IC50	IC50	IC50	IC50	True	True	True
1TD7	O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1	4.37	6.585026652029182	2.2150266520291817	164.06904569292013	True	Kd	Kd	Kd	Kd	True	True	True
4LRR	O=C(Oc1ccc2c3c(cccc13)C(=O)O2)c1ccc([N+](=O)[O-])cc1	5.22	5.920818753952375	0.7008187539523751	5.021329883952981	False	Ki	Ki	Ki	Ki	True	True	False
6G9B	CN(C)CCCN1c2ccccc2CCc2ccccc21	3.24	3.2335871528876003	-0.0064128471123998	1.0148756839896362	False	Kd	Kd	Kd	Kd	True	True	False
2JT5	O=C(CN(CCO)S(=O)(=O)c1ccc(-c2ccccc2)cc1)NO	7.74	7.173925197299173	-0.5660748027008271	3.68192385484609	False	Ki	Ki	Ki	Ki	True	True	False
4B33	Oc1cccc2ccccc12	3.37	3.3665315444204134	-0.0034684555795867	1.008018390587567	False	Kd	Kd	Kd	Kd	True	True	False
5MAR	OCCCc1nc(-c2ccc(Cl)cc2)no1	4.39	4.3851027839668655	-0.0048972160331342	1.0113400732622315	False	IC50	IC50	IC50	IC50	True	True	False
2VIW	CCOc1c(Cl)cc(N2CCCCC2)cc1NC(=O)c1cc(C)c(OCCN)c(C)c1	7.14	7.142667503568732	0.0026675035687322	1.00616105565971	False	IC50	IC50	IC50	IC50	True	True	False
5JSQ	Nc1nc2c(ncn2CCCCCCP(=O)(O)O)c(=O)[nH]1	4.67	6.301029995663981	1.631029995663981	42.759241790044655	True	Ki	Ki	Ki	Ki	True	True	True
5J4V	c1ccc(Oc2ncccc2-c2nc3ccncc3s2)cc1	5.85	5.853871964321762	0.0038719643217621	1.0089553890162537	False	IC50	IC50	IC50	IC50	True	True	False
4PSQ	O=C(c1cn(Cc2ccccc2)cn1)N1CCN(c2ccccc2Cl)CC1	6.36	6.356547323513812	-0.0034526764861881	1.007981767217822	False	IC50	IC50	IC50	IC50	True	True	False
6UGN	Cc1cc(C)c2c(c1)S(=O)(=O)NC(=O)N2	6.12	5.894830572000668	-0.2251694279993321	1.6794590849208646	False	Ki	Ki	Ki	Ki	True	True	False
2YKC	O=C(NC1c2ccccc2-c2c(-c3nc4ccncc4[nH]3)cccc21)c1ccncc1	6.11	5.886056647693163	-0.2239433523068372	1.674724417201076	False	IC50	IC50	IC50	IC50	True	True	False
5Y8C	COc1cc2onc(C)c2cc1NS(=O)(=O)c1cc(Cl)ccc1OC	6.8	6.795880017344075	-0.0041199826559248	1.0095317511683093	False	IC50	IC50	IC50	IC50	True	True	False
3H2O	Nc1nc2c(c(=O)[nH]1)N=C(CCNc1ccc(C(=O)O)cc1)CN2	4.59	4.586700235918748	-0.0032997640812517	1.0076269255351866	False	IC50	IC50	IC50	IC50	True	True	False
6FT3	Cc1noc(C)c1-c1cc(O)cc(C(O)C2CC2)c1	6.42	6.42021640338319	0.0002164033831899	1.000498411369898	False	IC50	IC50	IC50	IC50	True	True	False
6UGQ	O=C1Nc2c(Cl)cccc2S(=O)(=O)N1	7.55	7.366531544420414	-0.183468455579586	1.5256975737043728	False	Ki	Ki	Ki	Ki	True	True	False
3E62	Nc1n[nH]c2ccc(Br)cc12	4.39	3.9918258159935736	-0.3981741840064261	2.501348385083044	False	IC50	IC50	IC50	IC50	True	True	False
5KTW	CC(=O)N1CCc2c(c(Nc3cccc(C(=O)NC(C)C)c3)nn2CC2CC2)C1	7.52	5.279840696594043	-2.2401593034059566	173.8438387783602	True	IC50	IC50	IC50	IC50	True	True	True
3RSX	Nc1ccc2cc(-c3ccsc3)ccc2n1	4.41	4.411168274405793	0.001168274405793	1.0026936726656723	False	Kd	Kd	Kd	Kd	True	True	False
3UZP	Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1	7.89	7.853871964321762	-0.0361280356782378	1.086745963280168	False	IC50	IC50	IC50	IC50	True	True	False
3P78	CC(C)(C)c1cc(C(=O)N2CCS(=O)(=O)CC2)c(NC(=O)Nc2ccc3ccccc3c2)s1	6.96	6.958607314841775	-0.0013926851582253	1.003211923291501	False	IC50	IC50	IC50	IC50	True	True	False
2Q1Q	NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1	8.15	8.045757490560675	-0.1042425094393255	1.271283790160481	False	Ki	Ki	Ki	Ki	True	True	False
5F3E	O=c1[nH]cnc2c(-n3cc(CCN4CCC(c5ccc(Cl)cc5)CC4)cn3)nccc12	6.86	7.0655015487564325	0.2055015487564322	1.6050979820963776	False	IC50	IC50	IC50	IC50	True	True	False
4KIL	O=c1[nH]c2cc(-c3ccc(F)cc3)ccc2cc1O	6.3	6.251811972993799	-0.0481880270062005	1.1173468963825728	False	IC50	IC50	IC50	IC50	True	True	False
4EEV	Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1	8.33	8.327902142064282	-0.002097857935718	1.0048421820660505	False	IC50	IC50	IC50	IC50	True	True	False
